osm_type,osm_id,lat,lon,housenumber,street,unit,city,state,postcode,country,full_address,nearest_segment_id,nearest_from_node,nearest_to_node,nearest_street_name,distance_to_road_m
node,5273577465,29.0400409,-82.2019762,12555,Southwest 49th Avenue,,Ocala,FL,34476,,"12555 Southwest 49th Avenue, Ocala FL 34476",59897,98868839,98789471,Southwest 49th Avenue,13.62
way,411395926,29.186409199133347,-82.13725836922067,30,South Magnolia Avenue,,Ocala,FL,34471,,"30 South Magnolia Avenue, Ocala FL 34471",25856,98928883,98853821,Southwest Broadway Street,13.63
node,4485383693,29.6050402,-82.4463095,9741,Southwest 52nd Lane,,Gainesville,FL,,US,"9741 Southwest 52nd Lane, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,13.63
node,3386368270,29.652976,-82.3430971,105,Northwest 16th Street,,Gainesville,FL,32611,US,"105 Northwest 16th Street, Gainesville FL 32611, US",112456,7905195233,84864796,Northwest 16th Street,13.65
node,13709989700,29.6542854,-82.3390348,309 NW 13th St Suite 90,Northwest 13th Street,3019,Gainesville,FL,,,"309 NW 13th St Suite 90 Northwest 13th Street #3019, Gainesville FL",112940,9872231266,9872231262,Northwest 13th Street,13.66
way,653437022,28.975587595846306,-81.99658096938145,16840,Southeast 94th Sunnybrook Circle,,,,,,16840 Southeast 94th Sunnybrook Circle,35596,4414109638,4414109636,Southeast 169th Viewmont Lane,13.67
node,4485383722,29.6058761,-82.446814,9779,Southwest 52nd Road,,Gainesville,FL,,US,"9779 Southwest 52nd Road, Gainesville FL, US",84793,4485383760,4485383763,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,13.73
way,452943895,29.609031799999997,-82.4379783,4838,Southwest 91st Drive,,Gainesville,FL,,US,"4838 Southwest 91st Drive, Gainesville FL, US",78445,84778381,84843238,Southwest 48th Place,13.77
node,3980856363,29.6497812,-82.3237286,201,Southeast First Street,107/108,Gainesville,FL,32601,,"201 Southeast First Street #107/108, Gainesville FL 32601",101919,84898697,84824863,Southeast 2nd Place,13.78
node,4485379461,29.6057556,-82.4460139,5266,Southwest 97th Drive,,Gainesville,FL,,US,"5266 Southwest 97th Drive, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,13.82
way,452943925,29.60767980306971,-82.43866042473435,9149,Southwest 49th Place,,Gainesville,FL,,US,"9149 Southwest 49th Place, Gainesville FL, US",80387,84857812,84843236,Southwest 49th Place,13.82
way,452943912,29.606600900000004,-82.43824140000002,9119,Southwest 52nd Avenue,,Gainesville,FL,,US,"9119 Southwest 52nd Avenue, Gainesville FL, US",79848,84843227,7206803594,Southwest 52nd Avenue,13.83
way,662119852,28.96433562410453,-82.0123374065073,17716,Southeast 85th Ellerbe Avenue,,,,,,17716 Southeast 85th Ellerbe Avenue,35601,4414109741,2161772845,Southeast 177th Tremont Street,13.84
node,9646835296,29.019278,-82.2033534,5410,Sw Highway 484,,Ocala,FL,34473,,"5410 Sw Highway 484, Ocala FL 34473",75187,9784332251,9646835248,Southwest 49th Court Road,13.85
way,662386889,28.97567919337568,-82.01909675477914,8075,Southeast 169th Palowmia Loop,,,,,,8075 Southeast 169th Palowmia Loop,28654,1445322402,1445322404,Southeast 81st Charlesfort Avenue,13.87
node,4183588238,29.6281454,-82.4352003,2682,Southwest 87th Way,,Gainesville,FL,,US,"2682 Southwest 87th Way, Gainesville FL, US",106691,2019720821,2019720861,Southwest 27th Lane,13.89
node,4207111007,29.6824948,-82.3493107,1959,Northwest 32nd Place,,Gainesville,FL,,US,"1959 Northwest 32nd Place, Gainesville FL, US",99016,84876938,84830300,Northwest 20th Street,13.9
way,452943907,29.60598217490851,-82.4394515414784,5212,Southwest 91st Terrace,,Gainesville,FL,,US,"5212 Southwest 91st Terrace, Gainesville FL, US",79839,84843221,84843224,Southwest 91st Terrace,13.9
node,13727294701,29.1594155,-82.0870748,2900,Southeast 36th Avenue,,,,34471,,"2900 Southeast 36th Avenue, 34471",27889,1087921106,98812502,Southeast 36th Avenue,13.92
way,654016347,28.973418013931603,-82.02803982113423,7501,Southeast 171st Sun Valley Place,,,,,,7501 Southeast 171st Sun Valley Place,32497,2161801801,2161801770,Southeast 75th Wickson Court,13.92
way,653985496,28.969302799930084,-82.02307270424046,17350,Southeast 78th Draugton Court,,,,,,17350 Southeast 78th Draugton Court,32089,2161773149,2161773151,Southeast 173rd Panorama Place,13.92
node,4497579093,29.6072879,-82.4387448,9130,Southwest 51st Road,,Gainesville,FL,32608,US,"9130 Southwest 51st Road, Gainesville FL 32608, US",79849,84843232,4497579205,Southwest 51st Road,13.92
way,452943924,29.60747785,-82.43863640000001,5040,Southwest 91st Terrace,,Gainesville,FL,,US,"5040 Southwest 91st Terrace, Gainesville FL, US",79852,84843236,84843232,Southwest 91st Terrace,13.94
way,662384452,28.97570063550742,-82.01827110932504,16905,Southeast 81st Ellerslie Court,,,,,,16905 Southeast 81st Ellerslie Court,28650,1445322398,1445322403,Southeast 169th Palowmia Loop,13.95
node,5710633318,29.6543201,-82.3237702,309,Northeast 1st Street,15,Gainesville,FL,32601,,"309 Northeast 1st Street #15, Gainesville FL 32601",112757,9333182605,84824603,Northeast 1st Street,13.96
node,6225126404,28.975726,-82.0309431,7399,Southeast 169th Cote Loop,,,,,,7399 Southeast 169th Cote Loop,36258,6222116494,6222116489,Southeast 74th Soulliere Avenue,13.97
way,452943903,29.60612023684059,-82.4381442844339,5211,Southwest 91st Drive,,Gainesville,FL,,US,"5211 Southwest 91st Drive, Gainesville FL, US",85200,7206803594,84888696,Southwest 91st Drive,13.98
node,4207111200,29.6821825,-82.3513868,2058,Northwest 31st Place,,Gainesville,FL,,US,"2058 Northwest 31st Place, Gainesville FL, US",90224,84830306,84941737,Northwest 21st Street,13.99
way,150859397,29.645823171597176,-82.34575787277475,1746,McCarty Drive,,Gainesville,FL,32611,,"1746 McCarty Drive, Gainesville FL 32611",104959,84932385,84909959,McCarty Drive,13.99
way,653445635,28.979892079783934,-82.01187426868874,16685,Southeast 85th Langham Court,,,,,,16685 Southeast 85th Langham Court,28514,1445318003,1445318001,Southeast 167th Forsyth Street,14.03
node,4497579092,29.6079484,-82.4390761,4963,Southwest 91st Way,,Gainesville,FL,,US,"4963 Southwest 91st Way, Gainesville FL, US",80387,84857812,84843236,Southwest 49th Place,14.04
node,6225126454,28.9780577,-82.0326731,7340,Southeast 167th Zina Street,,,,,,7340 Southeast 167th Zina Street,36250,6222114769,6222114764,Southeast 167th Zina Street,14.05
node,4207111009,29.6814555,-82.3493235,1960,Northwest 31st Avenue,,Gainesville,FL,,US,"1960 Northwest 31st Avenue, Gainesville FL, US",98708,84875170,84876938,Northwest 20th Street,14.05
way,653985533,28.969626165836477,-82.02473164549585,7705,Southeast 173rd Panorama Place,,,,,,7705 Southeast 173rd Panorama Place,32092,2161773150,2161773176,Southeast 77th Sycamore Avenue,14.05
way,1487268425,29.646897204545635,-82.33487954087028,551,Southwest 10th Street,,Gainesville,FL,32601,,"551 Southwest 10th Street, Gainesville FL 32601",101791,84897802,84855273,Southwest 10th Street,14.07
way,653982678,28.968447359387824,-82.02417613356032,17423,Southeast 77th Helmsdale Court,,,,,,17423 Southeast 77th Helmsdale Court,32027,2161773056,2161773112,Southeast 174th Glen Leven Loop,14.1
way,653985513,28.969348742716804,-82.02373431963218,17350,Southeast 78th Harmony Circle,,,,,,17350 Southeast 78th Harmony Circle,32094,2161773151,2161773152,Southeast 173rd Panorama Place,14.12
way,452943920,29.6072141,-82.43830955,9124,Southwest 52nd Avenue,,Gainesville,FL,,US,"9124 Southwest 52nd Avenue, Gainesville FL, US",81758,84914481,84843232,Southwest 51st Road,14.12
node,4497578856,29.6092208,-82.4377511,4831,Southwest 91st Drive,,Gainesville,FL,,US,"4831 Southwest 91st Drive, Gainesville FL, US",78446,84778381,1524298965,Southwest 91st Drive,14.13
way,654021228,28.971708888762336,-82.02272765335181,7851,Southeast 171th Victoria Lane,,,,,,7851 Southeast 171th Victoria Lane,32390,2161801636,2161801581,Southeast 78th Larchmont Court,14.16
way,654021236,28.9723462353244,-82.02370408754736,17117,Southeast 78th Crowfield Avenue,,,,,,17117 Southeast 78th Crowfield Avenue,32405,2161801659,2161801676,Southeast 171st Harleston Street,14.18
node,4470329339,29.6058982,-82.4536063,5103,Southwest 103rd Way,,Gainesville,FL,,US,"5103 Southwest 103rd Way, Gainesville FL, US",78415,84772580,84844291,Southwest 103rd Drive;Southwest 51st Lane,14.19
way,518026629,29.599998700000004,-82.08232335000001,22517,58th Place,,Hawthorne,FL,32640,,"22517 58th Place, Hawthorne FL 32640",38932,84882831,84882829,58th Place,14.2
node,4485383713,29.6049791,-82.446507,9769,Southwest 52nd Lane,,Gainesville,FL,,US,"9769 Southwest 52nd Lane, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,14.2
way,221471862,29.186138155876723,-82.13798142256012,110,Southwest Broadway Street,,Ocala,FL,34471,,"110 Southwest Broadway Street, Ocala FL 34471",25857,98928883,98859726,Southwest 1st Avenue,14.2
way,452943913,29.606655999999997,-82.43858695,9127,Southwest 52nd Avenue,,Gainesville,FL,,US,"9127 Southwest 52nd Avenue, Gainesville FL, US",79848,84843227,7206803594,Southwest 52nd Avenue,14.21
node,4497579133,29.6056902,-82.4391646,5215,Southwest 91st Terrace,,Gainesville,FL,,US,"5215 Southwest 91st Terrace, Gainesville FL, US",81176,84888696,84843221,Southwest 52nd Lane,14.24
way,653973959,28.967933322583672,-82.02509287641216,7794,Southeast 174th Glen Leven Loop,,,,,,7794 Southeast 174th Glen Leven Loop,32026,2161773056,2161773113,Southeast 77th Sycamore Avenue,14.26
way,706049515,29.647026179159234,-82.3277927918908,503,Southwest 3rd Street,,Gainesville,FL,32601,,"503 Southwest 3rd Street, Gainesville FL 32601",94808,84855243,84826372,Southwest 5th Avenue,14.27
way,694531317,29.650436499999998,-82.32528830000001,10,Southwest 2nd Avenue,,Gainesville,FL,32601,,"10 Southwest 2nd Avenue, Gainesville FL 32601",105398,84942303,84834494,Southwest 2nd Avenue,14.28
node,4497579115,29.6060843,-82.4397627,5214,Southwest 91st Way,,Gainesville,FL,,US,"5214 Southwest 91st Way, Gainesville FL, US",81300,84892413,3583692606,Southwest 91st Way,14.29
way,1078675990,29.04936821758031,-82.44624701113017,19680,East Pennsylvania Avenue,,Dunnellon,FL,34431,,"19680 East Pennsylvania Avenue, Dunnellon FL 34431",64597,98924418,98876849,East Pennsylvania Avenue,14.29
way,654017350,28.97254985181449,-82.02598012782398,17186,Southeast 76th Caledonia Terrace,,,,,,17186 Southeast 76th Caledonia Terrace,32400,2161801648,2161801660,Southeast 172nd Fieldcrest Street,14.29
way,653437678,28.975287391539748,-81.99728690926437,9400,Southeast 169th Viewmont Lane,,,,,,9400 Southeast 169th Viewmont Lane,32598,2161802065,2161802005,Southeast 94th Sunnybrook Circle,14.3
node,6521532349,29.6504369,-82.3253504,10,Southwest 2nd Avenue,3rd Floor,Gainesville,FL,32601,,"10 Southwest 2nd Avenue #3rd Floor, Gainesville FL 32601",105398,84942303,84834494,Southwest 2nd Avenue,14.32
node,6225126468,28.9772165,-82.030453,16820,Southeast 74th Soulliere Avenue,,,,,,16820 Southeast 74th Soulliere Avenue,36262,6222116505,6222114755,Southeast 74th Soulliere Avenue,14.34
way,452943904,29.60567855,-82.43873779999997,5218,Southwest 91st Drive,,Gainesville,FL,,US,"5218 Southwest 91st Drive, Gainesville FL, US",81176,84888696,84843221,Southwest 52nd Lane,14.34
node,4349025494,29.6209535,-82.4447242,3609,Southwest 97th Way,,Gainesville,FL,,US,"3609 Southwest 97th Way, Gainesville FL, US",93517,84848797,84848803,Southwest 35th Lane,14.34
node,4485379438,29.605923,-82.4457715,5241,Southwest 97th Drive,,Gainesville,FL,,US,"5241 Southwest 97th Drive, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,14.35
node,6225126481,28.9763318,-82.0304441,16890,Southeast 74th Soulliere Avenue,,,,,,16890 Southeast 74th Soulliere Avenue,36259,6222116494,6222116505,Southeast 74th Soulliere Avenue,14.36
node,5267890423,29.1713753,-82.1201706,1400,Southeast 17th Street,,Ocala,FL,34471,,"1400 Southeast 17th Street, Ocala FL 34471",20529,98881626,98881623,Southeast 14th Avenue,14.36
node,4207110824,29.6821284,-82.3475412,1904,Northwest 31st Place,,Gainesville,FL,,US,"1904 Northwest 31st Place, Gainesville FL, US",90219,84830296,84934426,Northwest 19th Street,14.37
node,8905676663,29.6522386,-82.338053,1228,West University Avenue,,Gainesville,FL,32601,US,"1228 West University Avenue, Gainesville FL 32601, US",92107,84837765,7064743193,West University Avenue,14.4
way,1095467901,29.186816078873033,-82.13768720971431,11,Southwest 1st Avenue,,Ocala,FL,34471,,"11 Southwest 1st Avenue, Ocala FL 34471",25858,98928883,2134689470,Southwest 1st Avenue,14.4
node,1893618635,29.651923,-82.3313798,619,West University Avenue,,,,32601,,"619 West University Avenue, 32601",93079,84845325,84836812,West University Avenue,14.42
node,4497579117,29.6060796,-82.4391016,5211,Southwest 91st Terrace,,Gainesville,FL,,US,"5211 Southwest 91st Terrace, Gainesville FL, US",79839,84843221,84843224,Southwest 91st Terrace,14.42
way,465156620,29.186051810065162,-82.13768683684313,20,Southwest 1st Avenue,,Ocala,FL,34471,,"20 Southwest 1st Avenue, Ocala FL 34471",17467,98859726,98928883,Southwest 1st Avenue,14.43
way,452943928,29.608396584532038,-82.43852441768222,4936,Southwest 91st Terrace,,Gainesville,FL,,US,"4936 Southwest 91st Terrace, Gainesville FL, US",79855,84843238,84843236,Southwest 91st Terrace,14.43
node,13413871278,29.6463484,-82.3247833,601,South Main Street,,Gainesville,FL,32601,,"601 South Main Street, Gainesville FL 32601",108334,2587439062,84918009,Southeast 6th Avenue,14.43
way,416153788,29.686367399999998,-82.3592941,2531,Northwest 36th Lane,,Gainesville,FL,32605,US,"2531 Northwest 36th Lane, Gainesville FL 32605, US",97931,84870382,84862927,Northwest 25th Terrace,14.44
way,452943900,29.60654995419582,-82.43965442491601,9177,Southwest 52nd Road,,Gainesville,FL,,US,"9177 Southwest 52nd Road, Gainesville FL, US",80238,84855356,84892413,Southwest 91st Court;Southwest 52nd Road,14.45
way,395484386,29.505194390293003,-82.28145772514351,101,Northeast Magnolia Avenue,,Micanopy,,32667,,"101 Northeast Magnolia Avenue, Micanopy 32667",78783,84819007,84818999,North Division Street,14.46
node,358739268,29.4500605,-82.2200176,5825,Avenue F,,,,,,5825 Avenue F,82981,98870355,98870357,7th Street,14.46
node,4207111218,29.683558,-82.3475197,3304,Northwest 19th Street,,Gainesville,FL,,US,"3304 Northwest 19th Street, Gainesville FL, US",94755,84855111,84896301,Northwest 19th Street,14.48
node,4170000102,29.6835153,-82.3576141,2353,Northwest 33rd Place,,Gainesville,FL,,US,"2353 Northwest 33rd Place, Gainesville FL, US",107994,2173581416,2163019967,Northwest 23rd Terrace,14.49
node,4207111238,29.6856319,-82.3517965,3524,Northwest 21st Street,,Gainesville,FL,,US,"3524 Northwest 21st Street, Gainesville FL, US",100303,84885631,6356225194,Northwest 36th Avenue,14.49
way,654021187,28.97264417659263,-82.02386647601206,7809,Southeast 171st Harleston Street,,,,,,7809 Southeast 171st Harleston Street,32407,2161801659,2161801684,Southeast 78th Crowfield Avenue,14.52
way,452943919,29.607136800000003,-82.43796515,9116,Southwest 52nd Avenue,,Gainesville,FL,,US,"9116 Southwest 52nd Avenue, Gainesville FL, US",81758,84914481,84843232,Southwest 51st Road,14.53
way,572847684,29.45023464676836,-82.21410372428878,5423,Avenue F,,McIntosh,FL,32664,,"5423 Avenue F, McIntosh FL 32664",84886,5503304384,5503304397,Tucker Lane,14.53
node,4485379486,29.6053984,-82.4455759,9722,Southwest 52nd Lane,,Gainesville,FL,,US,"9722 Southwest 52nd Lane, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,14.53
node,4497578805,29.6086195,-82.4382188,4911,Southwest 91st Terrace,,Gainesville,FL,,US,"4911 Southwest 91st Terrace, Gainesville FL, US",79851,84843236,84843238,Southwest 91st Terrace,14.54
way,452943932,29.60896571578466,-82.43852077355022,4850,Southwest 91st Terrace,,Gainesville,FL,,US,"4850 Southwest 91st Terrace, Gainesville FL, US",83426,1524298964,84843238,Southwest 91st Terrace,14.54
node,4485379471,29.6057272,-82.4456979,5277,Southwest 97th Drive,,Gainesville,FL,,US,"5277 Southwest 97th Drive, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,14.54
node,4207111201,29.6832055,-82.3513787,2059,Northwest 33rd Avenue,,Gainesville,FL,,US,"2059 Northwest 33rd Avenue, Gainesville FL, US",94764,84855119,84830306,Northwest 21st Street,14.54
node,4497579094,29.607689,-82.4381936,9145,Southwest 49th Place,,Gainesville,FL,,US,"9145 Southwest 49th Place, Gainesville FL, US",81633,84908204,84843236,Southwest 49th Place,14.55
way,662384444,28.97494916267944,-82.01775343142506,16985,Southeast 81st Ellerslie Court,,,,,,16985 Southeast 81st Ellerslie Court,28652,1445322398,1445322394,Southeast 170th Brampton Street,14.57
way,452943914,29.606837570649546,-82.43804503596807,5110,Southwest 91st Drive,,Gainesville,FL,,US,"5110 Southwest 91st Drive, Gainesville FL, US",85198,7206803594,84914481,Southwest 91st Drive,14.58
node,2698386110,29.6108672,-82.3419182,1356,SW 45th Lane,,Gainesville,,32608,,"1356 SW 45th Lane, Gainesville 32608",84371,2622862279,2089578710,Southwest 45th Lane,14.59
node,4485379431,29.6059504,-82.4460966,5230,Southwest 97th Drive,,Gainesville,FL,,US,"5230 Southwest 97th Drive, Gainesville FL, US",84793,4485383760,4485383763,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,14.6
way,662386880,28.9755354601999,-82.01863433096808,16900,Southeast 81st Ellerslie Court,,,,,,16900 Southeast 81st Ellerslie Court,28656,1445322403,1445322402,Southeast 169th Palowmia Loop,14.6
way,661830387,28.969010029898882,-81.99792591194958,17379,Southeast 93rd Redford Terrace,,,,,,17379 Southeast 93rd Redford Terrace,32282,2161801379,2662074763,Southeast 173rd Surrey Lane,14.61
way,685016893,29.64850546235601,-82.32938722618282,412,Southwest 4th Avenue,,Gainesville,FL,32601,,"412 Southwest 4th Avenue, Gainesville FL 32601",102529,84904367,84882590,Southwest 5th Street,14.65
